EqualWeight(1/N),BuyAndHold,Random-topk,Momentum-topk
1.1864278286839185,1.1745741036065147,1.6637713127939038,1.5140280240995678
1.1558403272732958,1.1440031019211432,1.6071243886834248,1.4631749585319764
1.1369212832463529,1.1245612002576288,1.588299456680285,1.4330436567741223
1.125889458532277,1.1123830464942135,1.5728727128198068,1.4075197423983734
1.1376605963626667,1.1226125723808478,1.578793759779194,1.3836528313917544
1.1550399773706992,1.1393834014213868,1.6050381155844098,1.4132603666977852
1.1559509783217954,1.1428559073566276,1.6109519850255778,1.4169735936141343
1.1189297555498467,1.1053265350574204,1.5842266229540243,1.3707495109652605
1.1185242927646635,1.1039938749110758,1.5702093336507303,1.3970898017931674
1.111528783877011,1.0968934368596326,1.5629550480226595,1.4043749203955844
1.1272240676582264,1.110455822017355,1.5995017116891224,1.3948191118427837
1.1231333923336724,1.1038315101684908,1.6151275867113457,1.4112129123412518
1.1373566422579848,1.1182733083791534,1.622618377611367,1.4213352322518893
1.156905104027937,1.1380514152528163,1.6347820739628465,1.4728704881889934
1.1578242992030108,1.1393792677598382,1.6201311512710883,1.51405507263565
1.150175040085159,1.1334739214417866,1.6053306218382555,1.5626646098884454
1.1570326356651561,1.142180101023631,1.636143082778128,1.5839321096105468
1.1727128505640494,1.1573368474176815,1.651027674678258,1.612000815835966
1.166675600203167,1.1490784076490002,1.6500572170548236,1.57607062566274
1.1706553590015472,1.150415982501491,1.657227946241895,1.5792207315503195
1.1827321638661927,1.1614634269169566,1.6655138149187734,1.6088077598294321
1.1920307994898398,1.1700681996476057,1.6775564726987005,1.63482411219842
1.1673554375021715,1.1462520145309105,1.6478034701328308,1.5902422387121289
1.1566017273385751,1.1352342238458724,1.658030770112956,1.5828983915583954
1.1429513963484481,1.121682072492449,1.6459987271276781,1.5639068951876895
1.1514504678718445,1.1311125216883409,1.6649993536815029,1.5913999570887571
1.155128026796305,1.1359905077075365,1.6581729051434364,1.6195770761435808
1.1594881330923723,1.141615845927431,1.6671613640830807,1.6517167498611003
1.1421561981945025,1.1248100229309967,1.651064298976632,1.5941184600642606
1.1572150990439904,1.1399312437201057,1.6946842260739217,1.615786539368868
1.14782532334063,1.130767750258367,1.686784356930322,1.6107153857377319
1.153525878863037,1.1379283417373904,1.692800660237893,1.6338371842733896
1.1602181621763135,1.1436191368981268,1.703287150269615,1.6350287609808836
1.1604242939090499,1.1439965991498682,1.7088771084179715,1.6420203098813777
1.1320147013301765,1.1152869999388721,1.6527701404419075,1.6089151574984348
