EqualWeight(1/N),BuyAndHold,Random-topk,Momentum-topk
1.0,1.0,1.0,1.0
0.9857827117666602,0.9857827137082309,0.9859690414741635,0.9857827117666602
0.9844630817977875,0.984419842097707,0.9869106275569748,0.9765500094484332
0.9870860905361287,0.9870409805405078,0.9906496274872169,0.9849025236958177
0.9979387993270948,0.9978163959122671,1.0011562094511277,0.9951127866499259
0.9932466654081715,0.9931612349086679,1.0009266094403944,0.9910880653170177
0.9950077977741969,0.9949820959907065,1.0048223060594657,0.9936294617603959
0.9919671987499971,0.9920215961734841,1.0004783421648984,0.994818501037695
0.9901243168320809,0.9901774157753414,0.9984726943992026,0.9933723905842388
0.983635624763799,0.9838342927921809,0.9881048664803921,0.9841207874942157
0.9759848582369072,0.976294338201806,0.9820513527072509,0.9774048083125106
0.9813677563529632,0.98177458243609,0.990360050582003,0.9798731117316664
0.9892459186296033,0.9897677127656352,1.0003753486509415,0.9937914229976008
0.9942153807122223,0.9946954373368622,1.004916354090614,1.0034773919546227
0.9947099985863614,0.995041000777501,1.0022644649276233,0.9994909223133079
0.989582939349423,0.9900654623359811,0.9964379139602748,0.9933680231568791
0.998957151350516,0.9994329872467628,1.001352029602883,1.0024251726021085
0.9990783727874661,0.9993294225329321,1.0007881663712361,1.0020981955336516
1.0053788341513519,1.005557763615553,1.0088712688870103,1.0088882602230618
1.0060507524349098,1.006285162483941,1.0092860874959646,1.006000571243224
0.9930068019842593,0.9931886457526664,0.9958574542945827,0.9909367206312474
1.0045607957632519,1.0046969146406823,1.0042105643298649,1.000004256121
1.0037562943747544,1.004284441180413,1.002977371507294,0.9962540970529105
0.9946297809911538,0.9955527539480462,0.9951558706938065,0.9910462296846946
1.0003885775049335,1.0009187028975883,1.0023138077364544,0.9865586994216518
1.0043791125069998,1.005086492723541,1.007666310174938,0.9886240883042756
1.0072662319543966,1.0079666969964096,1.0104877299927835,0.9941509372535289
1.0090196657508708,1.0098073142816517,1.0132237351695692,0.9918689710461802
1.0155544830174439,1.0157516991377966,1.0184830999709429,0.995030079217601
0.9984640582073628,0.999042562587548,0.9982762926246608,0.9625533882761846
1.0080339545933263,1.008809177806215,1.007270792855988,0.9671735031206241
1.0196618807321336,1.0198762847442269,1.0152016011220364,0.9763217820854393
1.01524918876498,1.0155000968036112,1.008549042394692,0.9736067073722713
1.0124186333268965,1.0124888643881165,1.0032784700850537,0.966352000945298
1.0156109943832634,1.0153021687190926,1.0050919260796294,0.9662207326980332
1.0254738955645524,1.0258361379190228,1.0128388437662348,0.9667696443450853
1.027853994189918,1.028245177104779,1.0138831757009528,0.9630452159509915
1.0231719340238354,1.024010495603101,1.0095385915995265,0.9613796181369904
1.0274218933732904,1.027984630458035,1.0161782893303772,0.9629079512934328
1.0274977934204497,1.0280704437144665,1.016584124898506,0.9611097402946573
1.0337250123861876,1.0340626203116157,1.0236237265199017,0.9659031374152562
1.0394833656966362,1.0401150502653433,1.0271595990872722,0.9771824927573212
1.0418058873910754,1.0425733076322694,1.0305173185059104,0.975620902745368
1.0363806260343413,1.036985028509934,1.028349385320154,0.9739555590189224
1.0428654540106397,1.0435143313648876,1.0364741964894215,0.9796810907351482
1.0509937088030359,1.0516649780778413,1.0401373768560747,0.9975890839423683
1.049879952378773,1.0498004783971628,1.0367431720590508,0.9839100484849906
1.0519898595074908,1.051123046244081,1.0375316207018794,0.9854745529721798
1.054511384261655,1.0542952844005988,1.044025650377176,0.9827663037272591
