EqualWeight(1/N),BuyAndHold,Random-topk,Momentum-topk
1.0,1.0,1.0,1.0
1.002436991315335,1.0024369920001315,1.0000265670933004,1.002436991315335
0.9942732988878955,0.9943670984732687,0.9923869448486923,1.0062930636598428
0.9915783037155829,0.9917743053824898,0.989670647879971,1.0090471213104117
0.979326409271393,0.9797003478604173,0.9766663115705824,1.0035396978370263
0.9806742274807039,0.9810489529683096,0.9726231696831261,0.9976475463942753
0.9731243205602906,0.9736244192440416,0.9607930207375074,0.9962920712589045
0.9759074213456893,0.9761261334721567,0.9617637509848245,1.0022868761203565
0.9735985847191062,0.9740987715646854,0.9625565921762749,0.987318421846822
0.9747591978745188,0.9754599573828866,0.9662138635451322,0.9930555942676693
0.9801324410218409,0.980998994705414,0.9728310170900913,0.9995332118231464
0.9615058777997125,0.9627340145860942,0.9524902018930916,0.9842907230062303
0.968169289636127,0.9690514000233721,0.960239475463959,0.9838139507782209
0.9644278366365538,0.9653116913544556,0.9586181628174847,0.9813366455526062
0.9449109254372975,0.9461538241141625,0.9323568997300229,0.9596038878260849
0.952163877565322,0.953004851165447,0.9381384621877913,0.9574260060931846
0.9740796813980204,0.9751092825327261,0.9627346767422813,0.9777453434348349
0.9996033923938642,1.0006332570396603,0.9811708199176503,1.0337554668684075
1.0039078928611957,1.0057354464872084,0.9922535218119367,1.0504876661405096
1.0000106338435188,1.0027868996180322,0.9796601194064842,1.049487461824194
0.9840737656105953,0.9874357680361724,0.9655788452201596,1.0430375882471832
0.970749863508465,0.9753568045172004,0.9471471009987504,1.0344663796931184
0.9660413422970456,0.9697890155014881,0.9440342650071765,1.0201140419477743
0.9571677007425331,0.9621303703750128,0.9333980218450145,0.9979533233297335
0.9541019410127459,0.9600991102476307,0.9400556992036648,1.0007260026558022
0.9888629148571441,0.991887901063653,0.9826323283647123,1.034697598220254
0.9950993779271337,0.9974004041927558,0.9898264844823039,1.0535230108763787
1.0036328674598298,1.0049541229435615,1.0046138073653523,1.067503061067681
1.016427814132329,1.0182957536050758,1.022888391404652,1.0813041936927419
1.021018133175057,1.0232097182818598,1.0190216416459275,1.0814892838700356
1.034913462317574,1.0367566522012885,1.03504538666294,1.0811604121834282
1.044440780008317,1.0464467131337374,1.038046233340736,1.0856410131809517
1.0467428853292209,1.048429901293049,1.0370477362560864,1.0814831109132703
1.0342872842118687,1.034893160632736,1.02015481808858,1.0671764212209358
1.0437373763590017,1.0436173786940923,1.0298614710383138,1.0877425796428095
1.0315782502629773,1.032054733371831,1.0200817322930482,1.0488111339407182
1.0467194104441833,1.0465290541298864,1.0365674787372963,1.0451750648607694
1.0495087883019385,1.048793341378583,1.039920606506232,1.0703857379182218
1.0453374700544882,1.0448929733835433,1.045235816545468,1.0567446332205475
1.0517323939645244,1.0518157643016055,1.0521853476961731,1.0609401933068898
1.047742778978158,1.0477818937899634,1.0462073847406521,1.0553771037564827
1.0426509791282776,1.0436971465371574,1.0319670984054155,1.04530550856976
1.0437701120410359,1.0449082862581272,1.0334583595225313,1.0506708030014786
1.052692005135704,1.0523722699902907,1.0452732784691467,1.0455722288916387
1.0543489397723897,1.051933437695156,1.0331374800663966,1.0852268462272847
1.0465687402834194,1.0442977339794295,1.026254809611996,1.0745230371598868
1.0461384840391719,1.044482429460113,1.0258025270118851,1.0702449233321356
1.0506472013268504,1.049350721104964,1.0289673811892808,1.0832803625523277
1.060924091611813,1.0592695127432863,1.042218485213035,1.0947290045395692
1.052160958870092,1.0502100978156566,1.0306921268549372,1.07167998911099
1.0559150962871366,1.0539643727995662,1.0315473526789931,1.072333201065872
1.059328916684787,1.057378627921585,1.0337464761096686,1.0848667878756282
1.0475329628479546,1.0458522453841823,1.0298584244381994,1.0678235711081496
1.0433460931741672,1.0425869498340696,1.0204535715579368,1.0681720912373107
1.0481824737281715,1.0476560133386768,1.0258092539474253,1.0655085797431028
1.0357943375809668,1.0362838690076832,1.0104176797488416,1.0540053012182107
1.0387036139795467,1.0387294454460831,1.0120099849812862,1.046088738411137
1.0432270626364655,1.0440736211599155,1.010832742148303,1.047350980127412
1.0595397993066629,1.0592598883231754,1.0145244724083466,1.0508901269892263
1.0553175684032887,1.0560567439818016,1.0075362281802998,1.0431207576008263
1.0523811500951499,1.0541456173005548,1.006065725951358,1.0579787359908082
1.045457474193025,1.0487317023343115,0.9878574645260095,1.0558492241172233
1.0449636154905098,1.0469870394690888,0.9928382885283783,1.0487031654386074
1.0363939532548174,1.0401276083942497,0.9886242267941232,1.027002315249871
1.0361500635440697,1.0405917999733851,0.9783154433050302,1.034119472054336
1.0236548516783606,1.029268588311545,0.9648025495727003,1.0251358732035334
1.045751069652984,1.0523392520320634,0.9783419184582102,1.0386496413129238
1.0347556363267758,1.0417544508962382,0.9778419367152299,1.0292866312687685
1.0528698522719895,1.0598482040224253,0.9942181558585044,1.0393753620166197
1.05615145784777,1.0636025252135268,1.006170037068441,1.0481645438162808
1.0492938813467878,1.057534072929291,1.0015982097126996,1.0316236345936958
1.0458730585463756,1.0521070995833068,0.9905382518607668,1.0169845978423848
1.03626554823397,1.0415088564696595,0.9704899518479774,1.0154200320799165
1.0410940009878666,1.046936743213656,0.9768207552411369,1.0184651134080298
1.04454459092035,1.050225038186198,0.9856963267377112,1.0153328203755516
1.06253319144583,1.0660722201059598,1.007782861922736,1.0249378767473183
1.0707126174128792,1.071592881869294,1.0292177627306198,1.0573305779181619
1.0625447699783386,1.0644878762532002,1.0278941566829431,1.0411195851485058
1.0740511670293147,1.0747950069676628,1.0386773170895127,1.0498506768180793
1.0753061891197153,1.0754977120660905,1.0497694334750722,1.0521091208134845
1.067172163165566,1.0683006661419785,1.0426876936133904,1.0386603829876162
1.0778675995657951,1.0788888692271748,1.0446939668587152,1.0536156277113324
1.0839710433407201,1.0854543130883945,1.0537884689959067,1.0544019045410198
1.0877926377174667,1.090123163919519,1.0545257134258352,1.0557245885214395
1.089591046045937,1.0913042785227927,1.056940549538676,1.0691084583606083
1.0782529883391792,1.0797910758738103,1.0421029274498472,1.0436408812565943
1.0827964099780578,1.0835767726817098,1.0473999078135698,1.0597646331055925
1.0983027010553275,1.0982731449686947,1.0654732017747681,1.1135135449816342
1.1040225710805176,1.1039697191041498,1.0827437136843583,1.1114674381517162
1.1010738099868738,1.101226715179938,1.0809100385799086,1.1061001228352778
1.1030225407603784,1.1025735991988042,1.0819002740980126,1.1067051330479027
1.0879777185411372,1.088171964096153,1.0707355807955903,1.092906654148726
1.0774674180991026,1.0785905494897543,1.063471088895058,1.0786081556630998
1.0884536886838538,1.0906642061189484,1.0817480446735752,1.0885875886418537
1.079862245170965,1.0829888230532956,1.0747814984551323,1.0881561021219266
1.0804164621632106,1.0832910134264864,1.078115193006705,1.090857671252891
1.0739743417854264,1.0758197509107008,1.0684036411440794,1.0808138449444018
1.0709069981988555,1.0727966493765166,1.061607279554484,1.0712042440500167
1.0690433583633927,1.0719465103889056,1.063330989938769,1.0606441269529725
1.0776075943852406,1.0801828009470342,1.0705449254223782,1.0690322811963928
1.0704293704852694,1.0727809626429698,1.0670710352742454,1.0539188045023589
1.0666812164323984,1.0706151007270102,1.0607270784853244,1.058316034582954
1.0685043652175312,1.0733316615135264,1.0650003835459512,1.0647136808517152
1.0570087340401793,1.059801410553213,1.054330112303792,1.0336122129298386
1.05842360945343,1.0615167053778145,1.0557788154996723,1.0274493074508482
1.0506000936085595,1.0539982217617863,1.0474968124041155,1.0280907104828187
1.0567746443270218,1.0593213733756817,1.0620755923650091,1.0338969825562427
1.0522408664738228,1.054278861422744,1.0574970794465097,1.0326494510522253
1.05735777907052,1.0600574864611767,1.0609519671782697,1.046649276903248
1.0523218713238744,1.0562890007682757,1.054755252051389,1.0408402258591594
1.0434244498392233,1.0494752335632977,1.0452331231946954,1.0399383386908958
1.0446077545289651,1.0506983845965587,1.0482074602445137,1.0361476055280272
1.0357594756804336,1.0428404442406363,1.0420325438839264,1.01583417148202
1.0333007479643879,1.0411366738528782,1.0418492566516995,1.0138537457033863
1.0424105025802681,1.0482182733506815,1.049924778328958,1.0231583850650383
1.035847517145483,1.0429103092715721,1.042644747378524,1.0045118387655247
1.039643242019358,1.0493954476939145,1.0349261869032915,1.0155870704969596
1.0496748275743992,1.0597274170156217,1.0443684260593562,1.0256373162778278
1.0484902155427225,1.059590543777492,1.0369721180186988,1.0102591414288915
1.0454624129758614,1.0560068429690241,1.0374702378269312,1.0011595309218455
1.0353190232975662,1.048071195792096,1.0254113098560902,0.9860503264870758
1.0311834657726433,1.0424393499983504,1.0177304159519123,0.9778803007912379
1.0199957309576795,1.033613511762942,1.0052939749905714,0.9565522480028407
1.0293636682176104,1.0433789298390426,1.0098492511019175,0.9654909763398187
1.0241121364261236,1.036328379347644,1.0133893667974225,0.967402438008705
1.0376944446750713,1.047470527102129,1.027557212971102,0.9940724744098797
1.0367232817603338,1.0459776740562117,1.0178083706699403,0.9860267770580122
1.0387877673959878,1.0498579260429646,1.0205055390752729,0.985821195538601
1.0428436746151022,1.0530155340226237,1.018048199575477,0.9882161808705788
1.0467696234285437,1.054633680466149,1.0178194306700512,0.9903091148923051
1.0511001786494107,1.0590158001266612,1.022897445123868,0.9944886560673999
1.054782502572713,1.0615720803627249,1.0264000722246276,1.0016720502853496
1.047050961632682,1.052593540016525,1.0228943451364756,0.9969862519918221
